NOMBRE DEL CANDIDATO,NOMBRE PARTIDO, MONTO 
LEONARDO MILENKO ACUñA MONTEALEGRE,PARTIDO COMUNISTA DE CHILE," 50,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 20,000,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 25,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 25,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 70,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 10,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 80,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 110,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 1,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 23,830,241 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 558,805 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 109,499 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 10,625 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 470,465 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 523,600 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 500,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 500,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE," 200,000 "
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE, - 
LEONEL ATILIO VALDES ROJAS,IGUALDAD," 650,000 "
LEONEL ATILIO VALDES ROJAS,IGUALDAD," 116,360 "
LEONEL CRISTOBAL MERIñO BAHAMONDE,PARTIDO PROGRESISTA DE CHILE," 308,000 "
LEONEL RUBEN JARAMILLO COUMERME,PARTIDO HUMANISTA," 1,000,000 "
LEONEL RUBEN JARAMILLO COUMERME,PARTIDO HUMANISTA," 390,000 "
LEONEL RUBEN JARAMILLO COUMERME,PARTIDO HUMANISTA," 110,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 1,500,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 40,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 200,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 433,390 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 50,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 100,000 "
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE, - 
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE," 180,000 "
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL," 7,000,000 "
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL," 130,000 "
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL," 800,000 "
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL," 8,290,730 "
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL," 2,190,820 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 1,474,000 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 5,000 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 100,000 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 30,000 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 10,000 "
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE," 500,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 85,680 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 549,001 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 900,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 150,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 165,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 15,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 30,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL, - 
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 176,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 30,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 30,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 30,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 150,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 400,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 238,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 238,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 1,250,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL," 300,000 "
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL, - 
LEOPOLDO HERMOSILLA CORTES,PARTIDO RADICAL DE CHILE," 300,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 400,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 330,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 740,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 300,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 210,000 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 737,800 "
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE," 380,000 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 100,000 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 150,000 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 197,540 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 420,000 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 200,000 "
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA," 1,100,000 "
LESLIE ENCINA TAYBA,PARTIDO RADICAL DE CHILE," 500,000 "
LESLIE ENCINA TAYBA,PARTIDO RADICAL DE CHILE," 2,142,000 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 100,000 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 53,550 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 70,001 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 64,260 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 6,000 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 40,000 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 110,800 "
LESLIE FERNANDEZ MORALES,EVOLUCION POLITICA," 650,000 "
LESLIE JUDITH LEIVA HENRIQUEZ,PARTIDO DE LA GENTE," 240,127 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 30,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 1,000,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 100,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 1,000,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 500,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 50,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 1,000,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 25,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 150,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 300,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 896,066 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 1,190,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 293,934 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 100,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 500,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 200,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 500,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 25,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 300,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 40,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 100,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 100,000 "
LESLIE SANCHEZ LOBOS,PARTIDO LIBERAL DE CHILE," 280,000 "
LESLIE TAMARA MIRANDA RAMOS,PARTIDO REPUBLICANO DE CHILE," 30,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 60,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 1,000,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 1,000,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 1,000,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 100,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 190,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 900,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 310,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 6,305,050 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 500,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 20,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 20,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 20,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 80,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 20,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS, 507 
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 400,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 400,000 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 464,100 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 1,920,904 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 564,972 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 1,129,944 "
LESTER PATRICIO CALDERON HERNANDEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS," 300,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 108,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 240,127 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 48,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 48,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 77,780 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 77,780 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 77,780 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 200,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 224,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 77,780 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 48,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 48,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE, 7 
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 52,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 104,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 77,780 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 50,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 48,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 84,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 84,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 765,000 "
LETICIA DEL CARMEN ZUñIGA SILVA,PARTIDO DE LA GENTE," 10,000 "
LEYLA DEL CARMEN SANCHEZ GOMEZ,PARTIDO SOCIALISTA DE CHILE," 1,250,000 "
LEYLA DEL CARMEN SANCHEZ GOMEZ,PARTIDO SOCIALISTA DE CHILE, 1 
LEYLA DEL CARMEN SANCHEZ GOMEZ,PARTIDO SOCIALISTA DE CHILE," 7,988 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 200,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 35,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 25,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 2,480,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 273,447 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 1,011,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 300,000 "
LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE," 35,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 900,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 2,000,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 299,880 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 4,000,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 630,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 900,000 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 5,800,001 "
LEYLA PIZARRO PEñA,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 70,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 80,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 80,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 1,554,997 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 1,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 10,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 10,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 900,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 40,000 "
LEYLA TATIANA DELGADO DUHALDE,PARTIDO DEMOCRATA CRISTIANO," 150,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 1,620,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 100,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 450,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 40,069 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 50,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 60,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 300,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 50,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 60,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 15,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 273,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 1,300,586 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 400,000 "
LIA CATALINA ESCOBAR SALDAñA,RENOVACION NACIONAL," 573,685 "
LIBERTAD ANGELA MENDEZ NUñEZ,COMUNES," 1,000 "
LIDIA LARA VERGARA,PARTIDO ECOLOGISTA VERDE," 470,580 "
LIDIA LARA VERGARA,PARTIDO ECOLOGISTA VERDE," 352,000 "
LIDIA LARA VERGARA,PARTIDO ECOLOGISTA VERDE," 150,000 "
LIDIA LARA VERGARA,PARTIDO ECOLOGISTA VERDE," 495,155 "
LILI JULIA FERNANDEZ CANQUE,PARTIDO POR LA DEMOCRACIA," 125,000 "
LILI JULIA FERNANDEZ CANQUE,PARTIDO POR LA DEMOCRACIA," 200,000 "
LILI JULIA FERNANDEZ CANQUE,PARTIDO POR LA DEMOCRACIA," 265,711 "
LILI JULIA FERNANDEZ CANQUE,PARTIDO POR LA DEMOCRACIA," 16,260 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 5,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 20,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE, - 
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE, - 
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE, - 
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 138,136 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 297,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 160,650 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 533,120 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 1,042,440 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 1,027,980 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 278,750 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 20,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 20,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 40,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 35,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 20,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE, - 
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE, - 
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 357,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 800,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 484,311 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 120,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 300,000 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 19,069 "
LILIAN DE LAS MERCEDES DINAMARCA MUñOZ,PARTIDO REPUBLICANO DE CHILE," 946,764 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 200,000 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 700,000 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 200,000 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 160,000 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 260,000 "
LILIAN DEL CARMEN PINO ILABEL,REVOLUCION DEMOCRATICA," 642,000 "
LILIAN INOSTROZA PARRA,UNION DEMOCRATA INDEPENDIENTE," 500,000 "
LILIAN INOSTROZA PARRA,UNION DEMOCRATA INDEPENDIENTE," 200,000 "
LILIAN INOSTROZA PARRA,UNION DEMOCRATA INDEPENDIENTE," 350,000 "
LILIAN INOSTROZA PARRA,UNION DEMOCRATA INDEPENDIENTE," 20,000 "
LILIANA GONZALEZ MIRANDA,PARTIDO RADICAL DE CHILE," 200,000 "
LILIANA GONZALEZ MIRANDA,PARTIDO RADICAL DE CHILE," 200,000 "
LILIANA GONZALEZ MIRANDA,PARTIDO RADICAL DE CHILE," 300,000 "
